"ImageID","idiom","rating","final_nouns","count_all_nouns","nouns_present_GPT","count_nouns_present_GPT","nouns_present_dreamlike","count_nouns_present_dreamlike","idiom_nouns","idiom_in_gpt","idiom_in_dreamlike","model","model_ratio","figure of speech","category","meaning","physical_attribution_meaning","prompt","model_text","text"
"GPT_P20_20-14.jpg","old school","10.0","dress, school, fashion, night","4.0","dress, school, fashion, night","4.0","dress, fashion","2.0","school","total","none","DallE3","1.0","metaphor","object","old fashioned ideas or approach compared to current trends","no","P4","GPT","1.0"
"GPT_P21_21-42.jpg","black book","10.0","people, boss, party, black, book, name, female, male","8.0","black, book, name","3.0","black, book, name","3.0","black, book","total","total","DallE3",375,"metonymy","object","a book containing the names of people to be punished, blacklisted, etc","yes","P5","GPT","2.0"
"dreamlike_P23_23_30.jpg","in the dock","10.0","dock, judge, trial, courtroom, scene, lawyer, spectator","7.0","dock, judge, trial, courtroom, scene, lawyer, spectator","7.0","dock, judge, trial, courtroom, scene, lawyer, spectator","7.0","dock","total","total","dreamlike","1.0","metaphor","object","on trial in court, especially in a criminal case","yes","P7","Llama3","0.0"
"GPT_P23_23-47.jpg","dark horse","8.0","dark, horse, person, hide, surprise","5.0","person, hide, surprise","3.0","dark, horse","2.0","dark, horse","none","total","DallE3","0.6","metaphor","animal","a person who keeps their interests and ideas secret, especially someone who has a surprising ability or skill","yes","P7","Llama3 + GPT","0.0"
"GPT_P12_12-34.jpg","red book","8.4","red, book","2.0","red, book","2.0","red, book","2.0","red, book","total","total","DallE3","1.0","metonymy","object","a government publication bound in red, esp the Treasury's annual forecast of revenue, expenditure, growth, and inflation","yes","P2","GPT","0.0"
"dreamlike_P22_22_28.jpg","in the bag","7.5","person, large, overflow, shopping, bag, item, clean, kitchen, background","9.0","person, large, overflow, shopping, bag, item, clean, kitchen, background","9.0","person, large, overflow, shopping, bag, item, clean","7.0","bag","total","total","dreamlike","0.7777777777777778","metaphor","object","if something is in the bag, it is almost certain to be won or achieved","no","P6","Llama3","0.0"
"GPT_P19_19-13.jpg","black hole","10.0","black, hole, place","3.0","black, hole, place","3.0","black, hole","2.0","black, hole","total","total","DallE3","1.0","metaphor","nature","a place in which things are lost never to be seen again","maybe","P3","GPT","0.0"
"GPT_P19_19-39.jpg","big gun","1.0","big, gun","2.0",,"0.0","big, gun","2.0","big, gun",,"total","DallE3","0.0","metonymy","object","someone who has an important or powerful position","yes","P3","GPT","0.0"
"GPT_P01_01-32-02.jpg","melting pot","10.0","melting pot","1.0","melting pot","1.0",,"1.0","melting pot","total",,"DallE3","1.0","metaphor","object","a place where different types of people and ideas live together, frequently blending to create something new","maybe","P1","GPT","0.0"
"dreamlike_P20_20_25.jpg","bread and butter","1.0","bread, butter, job, money, person","5.0","bread, butter, job, person","4.0","bread, person","2.0","bread, butter","total","partial","dreamlike","0.4","metonymy","food","a job or activity that provides you with the money you need to live","maybe","P4","no_model","2.0"
"dreamlike_P01_01_54-02.jpg","cold turkey","0.0","cold, turkey","2.0",,"0.0",,"1.0","cold, turkey",,,"dreamlike","0.5","metaphor","food","an unpleasant physical condition suffered by people who stop taking a drug that they are addicted to","yes","P1","no_model","0.0"
"GPT_P20_20-40.jpg","back against the wall","5.2","back, wall, company, employee","4.0","wall, employee","2.0","back, wall, employee","3.0","back, wall","partial","total","DallE3","0.5","metaphor","object","to be in a tough situation with limited options","yes","P4","GPT","0.0"
"dreamlike_P12_12_51.jpg","hot potato","0.0","hot, potato","2.0","hot, potato","2.0","potato","1.0","hot, potato","total","partial","dreamlike","0.5","metaphor","food","refers to a controversial or sensitive topic that people avoid discussing","no","P2","no_model","2.0"
"GPT_P19_19-37.jpg","behind bars","10.0","jail, bar","2.0","jail, bar","2.0","bar, jail","2.0","bar","total","total","DallE3","1.0","metonymy","object","to be in jail or prison","yes","P3","GPT","0.0"
"GPT_P12_12-35.jpg","off the hook","0.0","hook","1.0","hook","1.0",,"1.0","hook","total",,"DallE3","1.0","metaphor","object","having got free from a difficult situation or a punishment","yes","P2","GPT","2.0"
"GPT_P20_20-41.jpg","turn the tables","7.4","tables, person, casino, thousand, dollar","5.0","tables, person, casino","3.0","person","1.0","tables","total","none","DallE3","0.6","metaphor","object","​to change a situation so that you are now in a stronger position than the person who used to be in a stronger position than you","yes","P4","GPT","0.0"
"GPT_P12_12-12.jpg","cup of tea","10.0","cup, tea","2.0","cup, tea","2.0","cup, tea","2.0","cup, tea","total","total","DallE3","1.0","metaphor","object","if it is “your cup of tea” it is something that you prefer","no","P2","GPT","0.0"
"dreamlike_P23_23_31.jpg","on a roll","0.3","person, marbles, streak, multiple, roll, object, wave, blur, background, confetti","10.0","person, marbles, multiple, roll, object, wave, background, confetti","8.0","person, marbles, streak, multiple, roll, object, background, confetti","8.0","roll","total","total","dreamlike","0.8","metaphor","object","experiencing a period of success or good luck","yes","P7","Llama3","0.0"
"dreamlike_P19_19_23.jpg","across the board","0.1","board","1.0","board","1.0","board","1.0","board","total","total","dreamlike","1.0","metaphor","object","affecting everyone or everything within an organization, system, or society","maybe","P3","no_model","2.0"
"GPT_P21_21-43.jpg","black sheep","10.0","black, sheep, person, family, group, artist, job, man, male","9.0","black, sheep, group","3.0","black, sheep","2.0","black, sheep","total","total","DallE3","0.3333333333333333","metaphor","animal","a person who is different from the rest of their family or another group, and who is considered bad or embarrassing","yes","P5","GPT","0.0"
"GPT_P21_21-15.jpg","at bay","7.0","bay, disease, town, safe, distance, scientist, medicine, soldier, mercenary","9.0","soldiers, distance, mercenary","3.0","bay, town, distance, soldier, mercenary","5.0","bay","none","total","DallE3","0.3333333333333333",,"nature","to keep something dangerous at a safe distance","maybe","P5","GPT","0.0"
"dreamlike_P12_12_21.jpg","upper hand","0.0","upper, hand ","2.0","upper, hand ","2.0","hand","1.0","upper, hand ","total","partial","dreamlike","0.5","metonymy","body","to get an advantage over somebody so that you are in control of a particular situation","yes","P2","no_model","2.0"
"GPT_P23_23-46.jpg","Easter egg","10.0","egg, software, hidden, video, game, website, treasure","7.0","egg, hidden","2.0","egg","1.0","egg","total","total","DallE3","0.2857142857142857","metaphor","food","a feature that is hidden in video games, websites, software or social media and only unveiled after playing or viewing for a long time","maybe","P7","Llama3 + GPT","0.0"
"dreamlike_P01_01_52-02.jpg","earworm","0.0","ear, worm","2.0",,"0.0",,"1.0","ear, worm",,,"dreamlike","0.5","metaphor","animal","a situation when a song that comes to your mind again and again","yes","P1","no_model","2.0"
"dreamlike_P12_12_20.jpg","red flag","10.0","red, flag","2.0","red, flag","2.0","red,flag","2.0","red, flag","total","total","dreamlike","1.0","metaphor","object","a sign that something is not right or something bad may happen","no","P2","no_model","0.0"
"dreamlike_P01_01_20-02.jpg","red flag","10.0","red, flag","2.0","red, flag","2.0","red, flag","2.0","red, flag","total","total","dreamlike","1.0","metaphor","object","a sign that something is not right or something bad may happen","no","P1","no_model","0.0"
"GPT_P01_01-10-02.jpg","down the road","4.5","road","1.0","road","1.0","road","1.0","road","total","total","DallE3","1.0","metaphor","nature","at a future point or end","no","P1","GPT","3.0"
"GPT_P12_12-37.jpg","behind bars","10.0","bar","1.0","bar","1.0","bars","1.0","bar","total","none","DallE3","1.0","metonymy","object","to be in jail or prison","yes","P2","GPT","0.0"
"dreamlike_P20_20_27.jpg","in hot water","0.5","hot, water, leader, comment","4.0","hot water, leader","2.0",,"1.0","hot, water","none",,"dreamlike","0.25","metaphor","nature","if someone is in hot water, they are in trouble because they have done something wrong","yes","P4","no_model","0.0"
"GPT_P20_20-43.jpg","black sheep","9.9","black, sheep, person, family, group, artist, job","7.0","black, sheep","2.0","black, sheep","2.0","black, sheep","total","total","DallE3","0.2857142857142857","metaphor","animal","a person who is different from the rest of their family or another group, and who is considered bad or embarrassing","yes","P4","GPT","0.0"
"GPT_P23_23-18.jpg","under fire","1.3","fire","1.0",,"1.0","fire","1.0","fire",,"total","DallE3","1.0","metaphor","nature","subject to extreme criticism or judgment","yes","P7","Llama3 + GPT","0.0"
"dreamlike_P21_21_28.jpg","in the bag","6.0","bag, deal, promotion, round","4.0","bag, deal, promotion","3.0","bag, round","2.0","bag","total","total","dreamlike","0.5","metaphor","object","if something is in the bag, it is almost certain to be won or achieved","no","P5","no_model","0.0"
"GPT_P21_21-44.jpg","white elephant","5.1000000000000005","white, elephant, expensive, item, stadium, close, ceremony, car","8.0","white, elephant, close, stadiums","4.0","white, elephant, item","3.0","white, elephant","total","total","DallE3","0.5","metaphor","animal","an expensive item with no use or purpose","yes","P5","GPT","0.0"
"GPT_P19_19-12.jpg","cup of tea","9.3","cup, tea","2.0","cup, tea","2.0","cup, tea ","2.0","cup, tea","total","total","DallE3","1.0","metaphor","object","if it is “your cup of tea” it is something that you prefer","no","P3","GPT","0.0"
"GPT_P23_23-48.jpg","nest egg","10.0","nest, egg, safe, stable, money","5.0","nest, egg","2.0","nest, egg, safe, stable","4.0","nest, egg","total","total","DallE3","0.4","metaphor","animal","an amount of money that has been saved, especially for future use","yes","P7","Llama3 + GPT","0.0"
"GPT_P19_19-40.jpg","back against the wall","2.4000000000000004","back, wall","2.0","back, wall","2.0","back, wall","2.0","back, wall","total","total","DallE3","1.0","metaphor","object","to be in a tough situation with limited options","yes","P3","GPT","0.0"
"dreamlike_P01_01_21-02.jpg","upper hand","0.7000000000000001","upper, hand ","2.0","upper, hand","2.0",,"0.0","upper, hand ","total",,"dreamlike","0.0","metonymy","body","to get an advantage over somebody so that you are in control of a particular situation","yes","P1","no_model","2.0"
"GPT_P22_22-16.jpg","on the ball","6.1000000000000005","person, basketball, burst, light, energy, ball, hand","7.0","person, basketball, burst, light, energy, ball, hand","7.0","person, light, energy, hand","4.0","ball","total","none","DallE3","1.0","metaphor","object","to be aware of and understand what is happening and be able to react quickly","yes","P6","Llama3 + GPT","0.0"
"GPT_P12_12-39.jpg","big gun","9.8","big, gun","2.0","big, gun","2.0","gun","1.0","big, gun","total","partial","DallE3","1.0","metonymy","object","someone who has an important or powerful position","yes","P2","GPT","0.0"
"GPT_P21_21-14.jpg","old school","9.9","dress, mother, cook, school, fashion, night, food","7.0","school, dress, mother, cook, food","5.0","dress, food","2.0","school","total","none","DallE3","0.7142857142857143","metaphor","object","old fashioned ideas or approach compared to current trends","no","P5","GPT","1.0"
"dreamlike_P21_21_29.jpg","at the helm","0.6000000000000001","helm, company, group, people, year, female, male","7.0","helm, male","2.0","helm, group, people, male","4.0","helm","total","total","dreamlike","0.5714285714285714","metaphor","object","in charge of an organization, group of people, etc.","yes","P5","no_model","0.0"
"dreamlike_P22_22_31.jpg","on a roll","1.2000000000000002","person, motion, arms, leg, roll, wave, ball","7.0","person, motion, arms, leg, roll, wave, ball","7.0","person, motion, arms, leg, roll, wave, ball","7.0","roll","total","total","dreamlike","1.0","metaphor","object","experiencing a period of success or good luck","yes","P6","Llama3","0.0"
"GPT_P20_20-13.jpg","black hole","10.0","black, hole, place, handbag, key","5.0","black, hole, place, handbag, key","5.0",,"1.0","black, hole","total",,"DallE3","1.0","metaphor","nature","a place in which things are lost never to be seen again","maybe","P4","GPT","0.0"
"GPT_P21_21-45.jpg","red herring","10.0","red, herring, author, plot, people","5.0","red, herring, plot, people","4.0","red, people","2.0","red, herring","total","partial","DallE3","0.8",,"animal","an unimportant fact, idea, event, etc. that takes people’s attention away from the important ones","no","P5","GPT","4.0"
